GameID|HomeTeam|AwayTeam|GameWinner|GameLoser|ScoreHome|ScoreAway|HomeFirstDowns|HomePassingYards|HomePenaltyCnt|HomePenaltyYards|HomePossTime|HomePuntAvg|HomepuntCnt|HomePuntYards|HomeRushingYards|HomeTotalYards|HomeTurnOvers|AwayFirstDowns|AwayPassingYards|AwayPenaltyCnt|AwayPenaltyYards|AwayPossTime|AwayPuntAvg|AwaypuntCnt|AwayPuntYards|AwayRushingYards|AwayTotalYards|AwayTurnOvers|HomeFieldGoals|AwayFieldGoals|HomeTouchDowns|AwayTouchDowns|HomePassingComp|AwayPassingComp|HomePassingAtt|AwayPassingAtt|HomePassingTD|AwayPassingTD|HomeRushingAtt|AwayRushingAtt|HomeRushingTD|AwayRushingTD|Year|Week|Date|Day|TimeOfDay|NumericDate|Temp|DewPoint|Visiability|Humidity|WindSpeed|WindDir|Pressure|Fog|Precipitation|Condition|Rain|Snow|WindChill|HeatIndex|HomePassYardsPerAttempt|HomePassingCompPct|AwayPassYardsPerAttempt|AwayPassingCompPct|HomeRushYardsPerAttempt|AwayRushYardsPerAttempt|HomeTeamWin
1663|SF|CIN|CIN|SF|14|24|17|263|11|98|29:01|41|7|284|55|318|4|14|174|6|45|30:59|42|8|413|68|242|1|1|0|3|2|15|30|21|50|1|1|36|17|2|1|2015|15|12/20/2015|6|4:25|20151220|52.0|48.0|8.0|86.0|13.8|SE|30.13|0.0|0.0|Light Rain|1.0|0.0|||17.5333333333|0.714285714286|5.8|0.6|1.52777777778|4.0|0
1664|NO|DET|DET|NO|27|35|27|330|6|28|30:24|38|4|172|69|399|0|24|246|10|92|29:36|40|3|133|150|396|1|2|0|5|3|22|34|25|52|3|3|23|18|2|0|2015|15|12/21/2015|0|8:30|20151221|64.9|64.9|9.0|100.0|0.0|North|29.96|0.0|0.17|Light Rain|1.0|0.0|||15.0|0.88|7.23529411765|0.653846153846|3.0|8.33333333333|0
1665|OAK|SD|OAK|SD|23|20|14|175|16|121|33:21|50|8|400|106|281|1|19|271|9|75|35:04|41|5|214|72|343|1|2|2|2|2|23|31|38|49|1|1|24|25|1|1|2015|16|12/24/2015|3|8:25|20151224|46.9|36.0|10.0|66.0|15.0|WNW|30.04|0.0||Scattered Clouds|0.0|0.0|||7.60869565217|0.605263157895|8.74193548387|0.632653061224|4.41666666667|2.88|1
1666|PHI|WAS|WAS|PHI|24|38|23|353|8|45|25:45|42|7|305|45|398|2|25|351|8|70|34:15|47|7|347|67|418|0|1|1|3|5|37|31|56|46|1|4|16|26|2|0|2015|16|12/26/2015|5|8:25|20151226|52.0|44.1|10.0|74.0|6.9|East|30.37|0.0||Overcast|0.0|0.0|||9.54054054054|0.660714285714|11.3225806452|0.673913043478|2.8125|2.57692307692|0
1667|NO|JAC|NO|JAC|38|27|29|402|5|40|37:53|38|2|99|135|537|0|21|347|8|55|22:07|50|3|150|65|412|2|1|0|4|5|27|25|35|36|4|3|15|35|0|2|2015|16|12/27/2015|6|4:05|20151227|75.9|71.1|9.0|85.0|18.4|SSE|29.78|0.0||Overcast|0.0|0.0|||14.8888888889|0.771428571429|13.88|0.694444444444|9.0|1.85714285714|1
1668|MIA|IND|IND|MIA|12|18|22|279|9|50|32:49|41|3|157|82|361|1|20|168|6|60|27:11|44|5|255|100|268|0|1|2|2|1|17|26|29|38|0|0|23|25|2|1|2015|16|12/27/2015|6|1:00|20151227|81.0|69.1|10.0|67.0|15.0|ESE|30.04|0.0||Mostly Cloudy|0.0|0.0||84.1|16.4117647059|0.586206896552|6.46153846154|0.684210526316|3.5652173913|4.0|0
1669|NYJ|NE|NYJ|NE|26|20|24|285|6|39|34:04|40|5|239|143|428|1|16|221|1|7|28:33|44|4|184|63|284|1|2|2|2|3|22|26|31|41|1|3|22|27|0|0|2015|16|12/27/2015|6|1:00|20151227|59.0|53.1|5.0|81.0|15.0|SW|29.81|0.0||Overcast|0.0|0.0|||12.9545454545|0.709677419355|8.5|0.634146341463|6.5|2.33333333333|1
1670|TEN|HOU|HOU|TEN|6|34|13|227|4|43|23:47|43|9|427|30|257|4|19|202|4|28|36:13|47|6|314|128|330|1|2|0|4|1|16|27|26|51|2|1|42|11|1|0|2015|16|12/27/2015|6|1:00|20151227|75.9|60.1|10.0|58.0|10.4|SW|29.93|0.0||Overcast|0.0|0.0|||14.1875|0.615384615385|7.48148148148|0.529411764706|0.714285714286|11.6363636364|0
1671|KC|CLE|KC|CLE|17|13|16|122|5|33|28:56|29|5|184|136|258|1|21|136|8|83|31:04|39|3|135|232|368|1|2|1|1|2|13|15|32|22|0|2|36|27|1|0|2015|16|12/27/2015|6|1:00|20151227|35.1|27.0|10.0|72.0|19.6|NNE|30.29|0.0||Overcast|0.0|0.0|24.1||9.38461538462|0.40625|9.06666666667|0.681818181818|3.77777777778|8.59259259259|1
1672|DET|SF|DET|SF|32|17|26|284|7|71|36:30|44|3|131|87|371|0|20|201|11|65|23:30|42|3|125|121|322|1|4|1|3|2|29|22|37|33|2|2|28|23|1|0|2015|16|12/27/2015|6|1:00|20151227|37.9|30.9|10.0|76.0|13.8|North|30.18|0.0||Overcast|0.0|0.0|29.6||9.79310344828|0.783783783784|9.13636363636|0.666666666667|3.10714285714|5.26086956522|1
1673|MIN|NYG|MIN|NYG|49|17|17|150|2|10|34:57|38|4|162|218|368|0|15|272|7|48|25:03|40|6|241|91|363|3|5|1|5|2|15|20|25|34|1|2|40|20|3|0|2015|16|12/27/2015|6|8:30|20151227|12.0|3.0|10.0|67.0|3.5|North|30.57|0.0||Clear|0.0|0.0|5.9||10.0|0.6|13.6|0.588235294118|5.45|4.55|1
1674|ATL|CAR|ATL|CAR|20|13|21|296|3|20|35:38|25|1|25|77|373|1|18|113|4|40|24:22|37|3|130|155|268|1|2|2|2|1|23|17|30|30|1|0|30|20|1|1|2015|16|12/27/2015|6|1:00|20151227|75.0|64.9|10.0|71.0|5.8|South|30.03|0.0||Overcast|0.0|0.0|||12.8695652174|0.766666666667|6.64705882353|0.566666666667|2.56666666667|7.75|1
1675|TB|CHI|CHI|TB|21|26|19|285|4|47|22:57|37|4|173|104|389|3|21|153|3|25|37:03|29|5|177|174|327|0|4|0|2|3|20|15|27|29|1|2|39|25|1|1|2015|16|12/27/2015|6|1:00|20151227|86.0|68.0|10.0|55.0|12.7|SE|30.01|0.0||Clear|0.0|0.0||89.4|14.25|0.740740740741|10.2|0.51724137931|2.66666666667|6.96|0
1676|BUF|DAL|BUF|DAL|16|6|19|172|7|62|31:30|37|3|143|236|408|2|14|186|8|65|28:30|35|4|138|121|307|2|1|2|2|0|13|13|18|31|0|0|40|25|2|0|2015|16|12/27/2015|6|1:00|20151227|37.0|34.0|10.0|89.0|16.1|NNW|30.04|0.0||Overcast|0.0|0.0|27.7||13.2307692308|0.722222222222|14.3076923077|0.41935483871|5.9|4.84|1
1677|ARI|GB|ARI|GB|38|8|19|260|10|119|30:16|43|4|172|121|381|2|16|77|7|59|29:44|43|6|268|101|178|4|1|0|5|1|19|16|28|29|2|1|26|26|1|0|2015|16|12/27/2015|6|4:25|20151227|59.0|12.9|10.0|16.0|4.6|WSW|30.06|0.0||Clear|0.0|0.0|||13.6842105263|0.678571428571|4.8125|0.551724137931|4.65384615385|3.88461538462|1
1678|SEA|STL|STL|SEA|17|23|18|253|10|83|32:06|36|5|202|60|313|3|14|103|5|60|27:54|37|6|240|104|207|0|1|1|2|3|25|14|41|23|2|1|22|30|0|1|2015|16|12/27/2015|6|4:25|20151227|39.0|37.0|7.0|93.0|0.0|North|30.03|0.0|0.04|Light Rain|1.0|0.0|||10.12|0.609756097561|7.35714285714|0.608695652174|2.72727272727|3.46666666667|0
1679|BAL|PIT|BAL|PIT|20|17|22|265|12|121|34:20|32|6|234|121|386|0|21|193|3|25|25:40|44|3|131|110|303|2|2|1|2|2|28|24|41|34|1|0|31|20|1|2|2015|16|12/27/2015|6|1:00|20151227|64.9|60.1||84.0||North|29.89|0.0||Unknown|0.0|0.0|||9.46428571429|0.682926829268|8.04166666667|0.705882352941|3.90322580645|5.5|1
1680|DEN|CIN|DEN|CIN|20|17|22|277|5|40|27:50|42|5|217|113|390|1|22|186|6|45|37:28|35|5|237|108|294|1|1|2|2|2|22|27|35|39|1|1|33|21|1|1|2015|16|12/28/2015|0|8:30|20151228|10.9|9.5|10.0|94.0|0.0|North|29.94|0.0||Partly Cloudy|0.0|0.0|||12.5909090909|0.628571428571|6.88888888889|0.692307692308|3.42424242424|5.14285714286|1
1681|DEN|CAR|DEN|CAR|21|20|21|159|4|22|27:41|43|3|140|148|307|3|21|176|8|85|32:19|47|4|252|157|333|1|2|0|2|3|18|18|33|26|1|1|32|29|1|2|2016|1|9/8/2016|3|8:30|20160908|66.6|34.7|10.0|31.0|11.5|South|29.81|0.0||Clear|0.0|0.0|||8.83333333333|0.545454545455|9.77777777778|0.692307692308|4.625|5.41379310345|1
1682|ATL|TB|TB|ATL|24|31|19|322|7|74|32:23|39|5|193|52|374|0|20|281|6|48|27:37|45|5|247|90|371|1|3|1|2|4|27|23|39|33|2|4|22|28|0|0|2016|1|9/11/2016|6|1:00|20160911|87.1|66.0|10.0|49.0|6.9|NNW|30.07|0.0||Clear|0.0|0.0||89.2|11.9259259259|0.692307692308|12.2173913043|0.69696969697|2.36363636364|3.21428571429|0
1683|BAL|BUF|BAL|BUF|13|7|18|225|6|35|32:53|36|3|128|83|308|1|11|95|8|89|27:07|42|7|313|65|160|0|2|0|1|1|23|15|34|22|1|0|28|24|0|1|2016|1|9/11/2016|6|1:00|20160911|82.0|53.1||37.0||North|30.06|0.0||Unknown|0.0|0.0||81.2|9.78260869565|0.676470588235|6.33333333333|0.681818181818|2.96428571429|2.70833333333|1
1684|HOU|CHI|HOU|CHI|23|14|17|215|6|69|36:19|41|5|243|129|344|1|14|185|4|30|23:41|38|7|296|73|258|1|3|0|2|2|16|22|29|35|1|2|20|35|1|0|2016|1|9/11/2016|6|1:00|20160911|89.6|69.8|10.0|52.0|4.6|WNW|30.04|0.0||Mostly Cloudy|0.0|0.0||94.7|13.4375|0.551724137931|8.40909090909|0.628571428571|6.45|2.08571428571|1
1686|KC|SD|KC|SD|33|27|26|330|6|46|31:06|34|5|197|83|413|1|25|233|5|30|34:01|29|5|178|155|388|0|2|2|4|3|34|25|48|36|2|1|19|32|2|2|2016|1|9/11/2016|6|1:00|20160911|77.0|53.1|10.0|43.0|10.4|South|30.12|0.0||Clear|0.0|0.0|||9.70588235294|0.708333333333|9.32|0.694444444444|4.36842105263|4.84375|1
1687|NO|OAK|OAK|NO|34|35|27|419|7|53|29:35|40|2|95|88|507|1|25|319|14|141|30:25|42|4|199|167|486|0|2|2|4|4|28|24|42|38|4|1|22|26|0|3|2016|1|9/11/2016|6|1:00|20160911|88.0|73.0|10.0|61.0|9.2|ESE|30.04|0.0||Clear|0.0|0.0||95.6|14.9642857143|0.666666666667|13.2916666667|0.631578947368|4.0|6.42307692308|0
1688|NYJ|CIN|CIN|NYJ|22|23|22|188|7|95|34:53|44|3|154|152|340|1|18|324|5|44|25:07|44|3|144|57|381|1|3|3|2|2|23|19|30|35|1|2|19|30|1|0|2016|1|9/11/2016|6|1:00|20160911|80.1|51.1|10.0|36.0|12.7|NW|30.0|0.0||Clear|0.0|0.0|||8.17391304348|0.766666666667|17.0526315789|0.542857142857|8.0|1.9|0
1689|PHI|CLE|PHI|CLE|29|10|23|270|7|46|39:20|39|6|295|133|403|0|14|168|4|15|20:40|38|5|251|120|288|1|1|2|1|3|12|22|26|37|0|2|21|34|1|1|2016|1|9/11/2016|6|1:00|20160911|81.0|53.1|10.0|38.0|10.4|NW|30.03|0.0||Mostly Cloudy|0.0|0.0||80.4|22.5|0.461538461538|7.63636363636|0.594594594595|6.33333333333|3.52941176471|1
1690|TEN|MIN|MIN|TEN|16|25|19|252|2|10|30:25|38|5|231|64|316|3|15|236|3|39|29:35|33|3|113|65|301|0|4|1|2|2|18|25|33|41|0|2|28|22|0|0|2016|1|9/11/2016|6|1:00|20160911|81.0|55.0|10.0|41.0|6.9|ENE|30.15|0.0||Scattered Clouds|0.0|0.0||80.7|14.0|0.545454545455|9.44|0.609756097561|2.28571428571|2.95454545455|0
1691|SEA|MIA|SEA|MIA|12|10|21|240|8|69|34:32|37|6|253|112|352|2|11|158|4|40|25:28|38|7|327|64|222|0|1|2|1|1|16|27|29|43|0|1|20|32|1|0|2016|1|9/11/2016|6|4:05|20160911|69.1|45.0|10.0|42.0|6.9|NNW|30.13|0.0||Partly Cloudy|0.0|0.0|||15.0|0.551724137931|5.85185185185|0.627906976744|5.6|2.0|1
1692|DAL|NYG|NYG|DAL|19|20|24|227|6|50|36:43|43|3|147|101|328|0|18|203|4|40|23:17|36|5|257|113|316|1|4|0|1|3|25|19|45|28|0|3|30|24|1|0|2016|1|9/11/2016|6|4:25|20160911|88.0|55.0|10.0|32.0|0.0|North|30.04|0.0||Clear|0.0|0.0||86.1|9.08|0.555555555556|10.6842105263|0.678571428571|3.36666666667|4.70833333333|0
1693|IND|DET|DET|IND|35|39|25|368|5|45|29:24|44|4|195|82|450|0|28|332|8|70|30:36|56|4|235|116|448|0|1|2|5|4|31|31|39|47|3|4|24|19|2|0|2016|1|9/11/2016|6|4:25|20160911|73.9|51.1|10.0|45.0|4.6|WSW|30.15|0.0||Clear|0.0|0.0|||11.8709677419|0.794871794872|10.7096774194|0.659574468085|3.41666666667|6.10526315789|0
1694|ARI|NE|NE|ARI|21|23|21|252|6|58|26:01|32|5|180|92|344|0|19|257|8|69|33:59|41|2|89|106|363|2|3|0|3|2|24|24|37|33|2|1|19|31|1|1|2016|1|9/11/2016|6|8:30|20160911|93.9|48.9|10.0|21.0|4.6|SW|29.79|0.0||Partly Cloudy|0.0|0.0|||10.5|0.648648648649|10.7083333333|0.727272727273|4.84210526316|3.41935483871|0
1695|WAS|PIT|PIT|WAS|16|38|18|329|9|55|26:42|27|1|27|55|384|2|23|288|4|81|33:18|45|2|107|147|435|1|1|3|5|1|27|30|37|43|3|0|30|12|2|1|2016|1|9/12/2016|0|7:10|20160912|77.0|57.0|10.0|50.0|8.1|ESE|30.17|0.0||Partly Cloudy|0.0|0.0|||12.1851851852|0.72972972973|9.6|0.697674418605|1.83333333333|12.25|0
1696|SF|LA|SF|LA|28|0|28|170|2|10|32:10|40|7|319|150|320|1|10|120|10|102|27:50|42|10|431|65|185|2|0|0|4|0|17|22|35|35|0|1|23|42|0|3|2016|1|9/12/2016|0|10:20|20160912|66.0|48.9|10.0|54.0|24.2|West|29.91|0.0||Scattered Clouds|0.0|0.0|||10.0|0.485714285714|5.45454545455|0.628571428571|6.52173913043|1.54761904762|1
1697|BUF|NYJ|NYJ|BUF|31|37|16|307|6|59|20:48|39|3|118|86|393|1|28|370|7|50|39:12|37|2|82|123|493|1|1|3|4|4|19|24|31|34|3|1|19|36|0|3|2016|2|9/15/2016|3|8:25|20160915|59.0|52.0|10.0|78.0|9.2|NE|30.26|0.0||Partly Cloudy|0.0|0.0|||16.1578947368|0.612903225806|15.4166666667|0.705882352941|4.52631578947|3.41666666667|0
1698|CAR|SF|CAR|SF|46|27|26|353|8|50|35:54|41|3|123|176|529|4|16|237|6|50|24:06|41|7|318|65|302|3|4|2|5|3|24|17|40|36|4|2|37|26|0|1|2016|2|9/18/2016|6|1:00|20160918|87.1|66.0|10.0|49.0|4.6|SE|30.01|0.0||Mostly Cloudy|0.0|0.0||89.2|14.7083333333|0.6|13.9411764706|0.472222222222|4.75675675676|2.5|1
1699|CLE|BAL|BAL|CLE|20|25|17|242|8|59|29:01|41|5|226|145|387|2|22|302|4|29|30:59|43|3|141|80|382|2|3|0|2|3|25|20|45|33|2|2|26|23|0|1|2016|2|9/18/2016|6|1:00|20160918|73.9|68.0|10.0|82.0|8.1|NW|29.98|0.0||Mostly Cloudy|0.0|0.0|||9.68|0.555555555556|15.1|0.606060606061|5.57692307692|3.47826086957|0
1700|DET|TEN|TEN|DET|15|16|22|238|17|138|29:09|42|5|217|137|375|1|22|224|12|83|30:51|40|3|142|139|363|1|2|1|1|2|22|25|40|33|1|2|23|24|0|0|2016|2|9/18/2016|6|1:00|20160918|77.0|59.0|10.0|54.0|6.9|West|29.97|0.0||Clear|0.0|0.0|||10.8181818182|0.55|8.96|0.757575757576|5.95652173913|5.79166666667|0
1701|HOU|KC|HOU|KC|19|12|15|254|5|44|33:59|37|5|249|97|351|2|14|172|9|77|26:01|46|6|285|119|291|3|4|4|1|0|19|20|33|37|1|0|34|19|0|0|2016|2|9/18/2016|6|1:00|20160918|||||||||||||||13.3684210526|0.575757575758|8.6|0.540540540541|2.85294117647|6.26315789474|1
1702|NE|MIA|NE|MIA|31|24|29|304|7|65|36:46|32|4|128|161|465|1|23|389|5|49|23:14|42|4|199|70|459|4|1|1|3|4|32|24|45|36|2|3|16|38|1|1|2016|2|9/18/2016|6|1:00|20160918|82.0|68.0|10.0|62.0|11.5|SW|30.01|0.0||Partly Cloudy|0.0|0.0||84.9|9.5|0.711111111111|16.2083333333|0.666666666667|10.0625|1.84210526316|1
1703|NYG|NO|NYG|NO|16|13|22|353|3|25|34:07|45|2|116|64|417|3|16|247|7|76|25:53|45|7|383|41|288|0|2|3|1|1|29|32|44|41|1|0|13|32|0|0|2016|2|9/18/2016|6|1:00|20160918|82.0|66.9|10.0|60.0|9.2|SSW|30.03|0.0||Scattered Clouds|0.0|0.0||84.5|12.1724137931|0.659090909091|7.71875|0.780487804878|4.92307692308|1.28125|1
1704|PIT|CIN|PIT|CIN|24|16|19|250|5|54|32:55|42|8|377|124|374|2|21|366|5|31|27:05|40|9|407|46|412|2|3|1|1|3|31|19|54|37|1|3|18|36|0|0|2016|2|9/18/2016|6|1:00|20160918|71.1|66.0|4.0|84.0|4.6|South|30.02|0.0|0.03|Haze|0.0|0.0|||8.06451612903|0.574074074074|19.2631578947|0.513513513514|6.88888888889|1.27777777778|1
1705|WAS|DAL|DAL|WAS|23|27|24|350|8|51|27:09|34|2|75|82|432|1|24|278|6|39|32:51|37|3|142|102|380|1|2|3|3|2|22|28|30|46|0|1|30|17|3|1|2016|2|9/18/2016|6|1:00|20160918|88.0|69.1|10.0|53.0|15.0|South|30.03|0.0||Mostly Cloudy|0.0|0.0||92.1|15.9090909091|0.733333333333|9.92857142857|0.608695652174|2.73333333333|6.0|0
1706|ARI|TB|ARI|TB|40|7|20|315|3|30|29:03|39|6|279|101|416|0|21|221|5|39|30:57|43|6|282|85|306|5|2|0|5|1|19|27|35|52|3|1|29|21|1|0|2016|2|9/18/2016|6|4:05|20160918|104.0|25.0|10.0|6.0|11.5|West|29.8|0.0||Clear|0.0|0.0|||16.5789473684|0.542857142857|8.18518518519|0.519230769231|3.48275862069|4.04761904762|1
1707|LA|SEA|LA|SEA|9|3|17|219|9|78|29:57|40|6|237|64|283|0|17|239|10|114|30:03|39|7|309|67|306|2|3|1|0|0|18|22|30|35|0|0|25|24|0|0|2016|2|9/18/2016|6|4:05|20160918|||||||||||||||12.1666666667|0.6|10.8636363636|0.628571428571|2.56|2.79166666667|1
1708|DEN|IND|DEN|IND|34|20|24|266|8|54|30:41|39|2|98|134|400|1|19|170|8|94|29:19|45|4|226|83|253|2|4|2|3|2|22|21|33|40|0|1|31|21|1|1|2016|2|9/18/2016|6|4:25|20160918|85.5|29.8|10.0|13.0|3.5|WNW|29.85|0.0||Partly Cloudy|0.0|0.0|||12.0909090909|0.666666666667|8.09523809524|0.525|4.32258064516|3.95238095238|1
1709|OAK|ATL|ATL|OAK|28|35|29|299|9|58|32:45|34|4|211|155|454|0|27|389|7|73|27:15|37|3|132|139|528|1|2|0|4|4|26|34|34|45|3|3|29|25|1|1|2016|2|9/18/2016|6|4:25|20160918|87.1|54.0|10.0|32.0|10.4|WNW|29.89|0.0||Clear|0.0|0.0||85.1|11.5|0.764705882353|11.4411764706|0.755555555556|5.34482758621|5.56|0
1710|SD|JAX|SD|JAX|38|14|25|207|3|23|34:52|41|4|173|150|357|1|20|319|13|93|25:08|40|4|179|69|388|3|1|0|2|5|31|17|50|25|2|4|11|35|0|1|2016|2|9/18/2016|6|4:25|20160918|73.9|63.0|10.0|68.0|6.9|WNW|29.91|0.0||Partly Cloudy|0.0|0.0|||6.67741935484|0.62|18.7647058824|0.68|13.6363636364|1.97142857143|1
1711|MIN|GB|MIN|GB|17|14|15|254|13|137|30:18|39|7|273|30|284|1|20|180|6|72|29:42|39|5|193|83|263|3|1|0|2|2|20|22|36|31|1|2|23|22|1|0|2016|2|9/18/2016|6|8:30|20160918|75.9|57.0|10.0|52.0|11.5|South|29.74|0.0||Clear|0.0|0.0|||12.7|0.555555555556|8.18181818182|0.709677419355|1.30434782609|3.77272727273|1
1712|CHI|PHI|PHI|CHI|14|29|16|220|7|60|23:55|38|4|151|64|284|3|21|180|5|34|36:05|31|5|218|100|280|0|3|0|2|3|21|21|29|34|0|1|18|32|1|2|2016|2|9/19/2016|0|8:30|20160919|79.0|50.0|10.0|36.0|9.2|SSW|30.01|0.0||Mostly Cloudy|0.0|0.0|||10.4761904762|0.724137931034|8.57142857143|0.617647058824|3.55555555556|3.125|0
1713|NE|HOU|NE|HOU|27|0|15|97|3|15|28:38|48|7|333|185|282|0|19|175|6|43|31:22|40|6|294|109|284|3|2|0|3|0|24|11|41|19|0|0|27|39|0|3|2016|3|9/22/2016|3|8:25|20160922|66.9|54.0|10.0|63.0|3.5|South|30.09|0.0||Clear|0.0|0.0|||4.04166666667|0.585365853659|15.9090909091|0.578947368421|6.85185185185|2.79487179487|1
1714|BUF|ARI|BUF|ARI|33|18|16|88|9|75|26:00|33|5|178|208|296|1|25|260|8|50|34:00|29|6|212|88|348|5|1|2|2|4|26|14|50|25|0|0|22|32|2|3|2016|3|9/25/2016|6|1:00|20160925|64.0|39.9|10.0|41.0|4.6|North|30.22|0.0||Scattered Clouds|0.0|0.0|||3.38461538462|0.52|18.5714285714|0.56|9.45454545455|2.75|1
1715|CAR|MIN|MIN|CAR|10|22|18|201|10|65|34:52|33|4|189|105|306|3|13|153|6|42|25:08|46|7|339|58|211|0|1|2|1|2|22|18|36|28|0|1|28|24|1|0|2016|3|9/25/2016|6|1:00|20160925|84.9|66.0|10.0|53.0|0.0|North|30.09|0.0||Scattered Clouds|0.0|0.0||87.1|9.13636363636|0.611111111111|8.5|0.642857142857|3.75|2.41666666667|0
1716|CIN|DEN|DEN|CIN|17|29|20|189|9|69|32:06|40|5|231|143|332|2|21|303|5|41|27:54|41|5|231|52|355|1|1|1|2|4|21|23|31|35|0|4|29|23|2|0|2016|3|9/25/2016|6|1:00|20160925|81.0|66.9|10.0|62.0|5.8|SW|30.1|0.0||Clear|0.0|0.0||83.3|9.0|0.677419354839|13.1739130435|0.657142857143|4.93103448276|2.26086956522|0
1717|GB|DET|GB|DET|34|27|17|201|4|45|24:53|34|2|83|123|324|0|22|368|4|86|35:07|47|2|95|50|418|1|2|2|3|4|28|15|41|24|3|4|23|24|0|0|2016|3|9/25/2016|6|1:00|20160925|75.0|66.9|10.0|76.0|17.3|SSE|29.91|0.0||Mostly Cloudy|0.0|0.0|||7.17857142857|0.682926829268|24.5333333333|0.625|5.34782608696|2.08333333333|1
1718|JAX|BAL|BAL|JAX|17|19|14|168|7|75|28:54|38|6|249|48|216|3|18|199|8|58|31:06|38|5|243|84|283|3|4|1|1|2|29|24|40|38|0|2|22|21|1|0|2016|3|9/25/2016|6|1:00|20160925|||||||||||||||5.79310344828|0.725|8.29166666667|0.631578947368|2.18181818182|4.0|0
1719|MIA|CLE|MIA|CLE|30|24|23|311|8|67|29:12|49|6|293|115|426|3|21|261|13|91|37:22|42|5|223|169|430|1|3|1|2|4|24|25|38|39|0|3|32|25|1|1|2016|3|9/25/2016|6|1:00|20160925|86.0|75.9|10.0|72.0|11.5|East|30.0|0.0||Mostly Cloudy|0.0|0.0||96.0|12.9583333333|0.631578947368|10.44|0.641025641026|3.59375|6.76|1
1720|NYG|WAS|WAS|NYG|27|29|28|337|11|128|26:34|28|3|142|120|457|3|20|313|8|70|33:26|39|2|91|90|403|1|2|5|3|2|25|22|38|36|1|2|21|30|2|0|2016|3|9/25/2016|6|1:00|20160925|70.0|30.0|10.0|23.0|9.2|North|30.16|0.0||Clear|0.0|0.0|||13.48|0.657894736842|14.2272727273|0.611111111111|5.71428571429|3.0|0
1721|TEN|OAK|OAK|TEN|10|17|19|212|8|70|30:57|46|6|311|181|393|3|17|245|8|58|29:03|39|7|326|123|368|1|1|1|2|1|21|17|35|33|1|0|25|29|1|1|2016|3|9/25/2016|6|1:00|20160925|91.9|61.0|10.0|35.0|3.5|Variable|30.03|0.0||Partly Cloudy|0.0|0.0||91.8|10.0952380952|0.6|14.4117647059|0.515151515152|7.24|4.24137931034|0
1722|SEA|SF|SEA|SF|37|18|18|291|6|50|35:57|41|2|102|127|418|2|12|119|4|35|24:03|33|7|319|135|254|1|3|1|4|2|22|14|32|25|2|0|31|31|2|2|2016|3|9/25/2016|6|4:05|20160925|73.9|48.0|10.0|40.0|6.9|NW|30.3|0.0||Scattered Clouds|0.0|0.0|||13.2272727273|0.6875|8.5|0.56|4.09677419355|4.35483870968|1
1723|TB|LA|LA|TB|32|37|30|389|9|80|33:36|45|4|191|83|472|2|18|183|8|69|26:24|46|5|256|137|320|2|1|0|5|5|14|36|26|58|2|3|33|22|2|1|2016|3|9/25/2016|6|4:05|20160925|91.4|73.4|10.0|55.0|5.8|WSW|29.95|0.0||Clear|0.0|0.0||100.1|27.7857142857|0.538461538462|5.08333333333|0.620689655172|2.51515151515|6.22727272727|0
1724|PHI|PIT|PHI|PIT|34|3|25|301|10|99|34:56|41|4|165|125|426|0|15|222|7|77|25:04|50|3|165|29|251|2|2|1|4|0|23|24|31|44|2|0|30|10|2|0|2016|3|9/25/2016|6|4:25|20160925|72.0|39.0|10.0|30.0|6.9|NW|30.13|0.0||Scattered Clouds|0.0|0.0|||13.0869565217|0.741935483871|9.25|0.545454545455|4.16666666667|2.9|1
1725|IND|SD|IND|SD|26|22|24|317|11|66|32:43|40|3|121|93|410|2|17|319|10|80|27:17|40|3|121|37|356|3|2|3|3|2|24|26|37|39|1|0|26|17|2|1|2016|3|9/25/2016|6|4:25|20160925|84.9|64.9|10.0|51.0|6.9|South|29.99|0.0||Scattered Clouds|0.0|0.0||86.6|13.2083333333|0.648648648649|12.2692307692|0.666666666667|3.57692307692|2.17647058824|1
1726|KC|NYJ|KC|NYJ|24|3|18|221|5|59|32:05|40|4|172|72|293|1|17|188|3|15|27:55|29|2|86|117|305|8|1|1|3|0|25|20|33|44|1|0|27|22|0|0|2016|3|9/25/2016|6|4:25|20160925|66.0|55.0|10.0|68.0|5.8|WNW|30.1|0.0||Mostly Cloudy|0.0|0.0|||8.84|0.757575757576|9.4|0.454545454545|2.66666666667|5.31818181818|1
1727|DAL|CHI|DAL|CHI|31|17|25|248|4|45|35:19|41|3|140|199|447|1|21|317|6|45|24:41|39|4|159|73|390|2|1|1|2|4|30|19|49|24|2|1|15|41|0|3|2016|3|9/25/2016|6|8:30|20160925|75.9|72.0|10.0|87.0|8.1|North|30.04|0.0||Overcast|0.0|0.0|||8.26666666667|0.612244897959|16.6842105263|0.791666666667|13.2666666667|1.78048780488|1
1728|NO|ATL|ATL|NO|32|45|32|359|5|75|32:34|42|2|83|115|474|2|26|225|4|35|27:26|45|2|90|217|442|0|1|1|6|4|20|36|30|54|2|3|31|23|3|1|2016|3|9/26/2016|0|8:30|20160926|82.9|71.1|10.0|67.0|5.8|West|29.96|0.0||Clear|0.0|0.0||87.5|17.95|0.666666666667|6.25|0.666666666667|3.70967741935|9.4347826087|0
